date,kwh1,kw1,kwh2,kw2,billed_kwh,solar_kwh,total_kwh,mg_finish,mg_raw
05/13/2017,13640.4,648,661.2,55.2,14301.6,0,14301.6,13.703125,15.25
05/14/2017,13560,676.8,626.4,52.8,14186.4,0,14186.4,13.625,15.88
05/15/2017,13658.4,624,634.8,52.8,14293.2,0,14293.2,13.84375,14.61
05/16/2017,14899.2,760.8,645.6,52.8,15544.8,0,15544.8,15.59375,17.31
05/17/2017,14455.2,705.6,514.8,48,14970,0,14970,14.8125,15.34
05/18/2017,14040,667.2,516,48,14556,0,14556,14.734375,14.7
05/19/2017,14004,698.4,514.8,48,14518.8,0,14518.8,14.3125,17.57
05/20/2017,13783.2,612,486,43.2,14269.2,0,14269.2,14.078125,14.45
05/21/2017,12979.2,616.8,492,45.6,13471.2,0,13471.2,12.890625,14.53
05/22/2017,13549.2,691.2,520.8,48,14070,0,14070,14.4375,14.55
05/23/2017,13754.4,684,514.8,48,14269.2,0,14269.2,14.015625,16.69
05/24/2017,13375.2,648,524.4,48,13899.6,0,13899.6,13.546875,15.37
05/25/2017,13402.8,609.6,510,43.2,13912.8,0,13912.8,13.78125,14.58
05/26/2017,13177.2,600,530.4,48,13707.6,0,13707.6,13.25,15.2
05/27/2017,14040,734.4,500.4,45.6,14540.4,0,14540.4,14.53125,15.68
05/28/2017,12922.8,696,478.8,45.6,13401.6,0,13401.6,12.921875,14.73
05/29/2017,13143.6,696,549.6,48,13693.2,0,13693.2,13.375,14.03
05/30/2017,14359.2,691.2,436.8,24,14796,0,14796,15.25,16.91
05/31/2017,14200.8,722.4,422.4,43.2,14623.2,0,14623.2,14.828125,16.5
06/01/2017,14672.4,696,384,40.8,15056.4,0,15056.4,15.59375,16.69
06/02/2017,14012.4,648,397.2,43.2,14409.6,0,14409.6,14.796875,16.78
06/03/2017,14164.8,744,391.2,45.6,14556,0,14556,15.1875,16.51
06/04/2017,12978,648,387.6,40.8,13365.6,0,13365.6,13.6875,14.68
06/05/2017,14840.4,720,396,43.2,15236.4,0,15236.4,16.25,16.92
06/06/2017,14424,655.2,422.4,43.2,14846.4,0,14846.4,15.78125,18.13
06/07/2017,15062.4,717.6,405.6,43.2,15468,0,15468,16.28125,18.23
06/08/2017,15007.2,715.2,398.4,40.8,15405.6,0,15405.6,16.640625,17.86
06/09/2017,15451.2,751.2,432,43.2,15883.2,0,15883.2,16.359375,19.14
06/10/2017,14571.6,693.6,370.8,38.4,14942.4,0,14942.4,15.84375,16.67
06/11/2017,15246,763.2,435.6,43.2,15681.6,0,15681.6,16.765625,18.45
06/12/2017,15704.4,784.8,410.4,43.2,16114.8,0,16114.8,17.328125,19.46
06/13/2017,15418.8,720,452.4,43.2,15871.2,0,15871.2,17.0625,19.33
06/14/2017,14612.4,734.4,524.4,45.6,15136.8,0,15136.8,15.40625,17.48
06/15/2017,14630.4,780,513.6,45.6,15144,0,15144,15.140625,17.83
06/16/2017,14073.6,722.4,507.6,43.2,14581.2,0,14581.2,14.984375,16.95
06/17/2017,14493.6,717.6,574.8,88.8,15068.4,0,15068.4,15.859375,17.92
06/18/2017,13033.2,616.8,619.2,81.6,13652.4,0,13652.4,13.171875,14.91
06/19/2017,15076.8,753.6,506.4,72,15583.2,0,15583.2,16,17.27
06/20/2017,14440.8,652.8,531.6,69.6,14972.4,0,14972.4,15.140625,17.89
06/21/2017,14810.4,710.4,495.6,45.6,15306,0,15306,16.28125,17.98
06/22/2017,14992.8,760.8,534,45.6,15526.8,0,15526.8,16.109375,19.38
06/23/2017,12517.2,578.4,442.8,38.4,12960,0,12960,13.34375,14.24
06/24/2017,13582.8,664.8,471.6,45.6,14054.4,0,14054.4,14.03125,15.52
06/25/2017,14258.4,638.4,501.6,48,14760,0,14760,14.75,16.99
06/26/2017,13676.4,756,523.2,43.2,14199.6,0,14199.6,14.703125,16.79
06/27/2017,13946.4,763.2,548.4,50.4,14494.8,0,14494.8,15.65625,16.27
06/28/2017,13729.2,619.2,493.2,50.4,14222.4,0,14222.4,14.6875,16.12
06/29/2017,14133.6,696,447.6,45.6,14581.2,0,14581.2,15.875,15.97
06/30/2017,13268.4,619.2,492,45.6,13760.4,0,13760.4,14.265625,16.97
07/01/2017,13714.8,722.4,440.4,45.6,14155.2,0,14155.2,14.765625,15.75
07/02/2017,14343.6,736.8,462,45.6,14805.6,0,14805.6,15.3125,17.15
07/03/2017,13892.4,739.2,499.2,43.2,14391.6,0,14391.6,14.84375,16.3
07/04/2017,13456.8,700.8,478.8,52.8,13935.6,0,13935.6,14.5,16.34
07/05/2017,15871.2,770.4,487.2,45.6,16358.4,0,16358.4,17.140625,20.23
07/06/2017,12960,648,484.8,48,13444.8,0,13444.8,13.703125,15.24
07/07/2017,13498.8,820.8,504,67.2,14002.8,0,14002.8,14.4375,15.95
07/08/2017,13860,624,435.6,43.2,14295.6,0,14295.6,14.546875,16.51
07/09/2017,13566,636,470.4,45.6,14036.4,0,14036.4,14.28125,15.76
07/10/2017,14604,708,466.8,45.6,15070.8,0,15070.8,16.171875,17.08
07/11/2017,13143.6,667.2,494.4,45.6,13638,0,13638,13.875,16.01
07/12/2017,14601.6,720,490.8,52.8,15092.4,0,15092.4,15.703125,18.41
07/13/2017,14019.6,648,588,120,14607.6,0,14607.6,14.9375,16.4
07/14/2017,14698.8,657.6,476.4,52.8,15175.2,0,15175.2,15.609375,18.13
07/15/2017,13848,688.8,590.4,112.8,14438.4,0,14438.4,15.015625,15.34
07/16/2017,13377.6,710.4,666,117.6,14043.6,0,14043.6,14.3125,16.42
07/17/2017,15543.6,756,556.8,88.8,16100.4,0,16100.4,16.640625,19.28
07/18/2017,14655.6,655.2,738,117.6,15393.6,0,15393.6,15.34375,17.33
07/19/2017,14341.2,686.4,723.6,122.4,15064.8,0,15064.8,15.484375,17.35
07/20/2017,15936,698.4,621.6,69.6,16557.6,0,16557.6,17.109375,20.11
07/21/2017,15775.2,712.8,591.6,64.8,16366.8,0,16366.8,16.828125,18.44
07/22/2017,15146.4,777.6,644.4,81.6,15790.8,0,15790.8,16.1875,19.02
07/23/2017,15292.8,780,584.4,84,15877.2,0,15877.2,16.765625,18.56
07/24/2017,14403.6,758.4,543.6,60,14947.2,0,14947.2,14.96875,17.59
07/25/2017,15570,763.2,522,48,16092,0,16092,16.515625,16.16
07/26/2017,13698,650.4,596.4,81.6,14294.4,0,14294.4,14.21875,15.73
07/27/2017,14179.2,674.4,573.6,69.6,14752.8,0,14752.8,14.828125,16.32
07/28/2017,15716.4,799.2,554.4,69.6,16270.8,0,16270.8,16.390625,19.92
07/29/2017,14539.2,787.2,566.4,60,15105.6,0,15105.6,15.0625,14.63
07/30/2017,13724.4,732,624,115.2,14348.4,0,14348.4,14.640625,15.62
07/31/2017,15951.6,787.2,627.6,100.8,16579.2,0,16579.2,17.015625,17.29
08/01/2017,13855.2,631.2,553.2,74.4,14408.4,0,14408.4,14.34375,15.83
08/02/2017,14596.8,748.8,580.8,60,15177.6,0,15177.6,15.953125,18.82
08/03/2017,15477.6,662.4,586.8,76.8,16064.4,0,16064.4,16.65625,20.28
08/04/2017,15422.4,672,576,62.4,15998.4,0,15998.4,16.59375,18.71
08/05/2017,14203.2,808.8,616.8,81.6,14820,0,14820,14.96875,17.69
08/06/2017,13654.8,650.4,502.8,62.4,14157.6,0,14157.6,14.375,15.91
08/07/2017,13899.6,652.8,548.4,62.4,14448,0,14448,14.453125,15.72
08/08/2017,14594.4,751.2,589.2,76.8,15183.6,0,15183.6,15.5,16.92
08/09/2017,15326.4,775.2,602.4,86.4,15928.8,0,15928.8,16.421875,19.7
08/10/2017,15434.4,751.2,604.8,69.6,16039.2,0,16039.2,17,18.02
08/11/2017,14815.2,792,530.4,55.2,15345.6,0,15345.6,16.078125,18.84
08/12/2017,13882.8,741.6,536.4,62.4,14419.2,0,14419.2,15.125,14.23
08/13/2017,15488.4,775.2,541.2,60,16029.6,0,16029.6,17.15625,18.27
08/14/2017,15776.4,753.6,555.6,88.8,16332,0,16332,17.28125,17.63
08/15/2017,15652.8,770.4,615.6,79.2,16268.4,0,16268.4,16.59375,19.04
08/16/2017,16707.6,782.4,525.6,69.6,17233.2,0,17233.2,18.375,20.02
08/17/2017,16584,801.6,594,72,17178,0,17178,18.265625,20.16
08/18/2017,16245.6,772.8,560.4,69.6,16806,0,16806,17.78125,19.91
08/19/2017,16758,799.2,585.6,62.4,17343.6,0,17343.6,17.828125,20.28
08/20/2017,16686,794.4,595.2,117.6,17281.2,0,17281.2,18.1875,20.35
08/21/2017,15925.2,736.8,552,52.8,16477.2,0,16477.2,17.6875,20.21
08/22/2017,14913.6,770.4,574.8,72,15488.4,0,15488.4,16.328125,18.31
08/23/2017,15814.8,756,595.2,74.4,16410,0,16410,17.15625,20.09
08/24/2017,15771.6,796.8,619.2,67.2,16390.8,0,16390.8,16.953125,19.59
08/25/2017,15580.8,691.2,576,55.2,16156.8,0,16156.8,16.921875,19.84
08/26/2017,16539.6,777.6,652.8,91.2,17192.4,0,17192.4,18.546875,20.16
08/27/2017,14796,736.8,528,74.4,15324,0,15324,16.265625,17.54
08/28/2017,16950,801.6,610.8,93.6,17560.8,0,17560.8,18.921875,22.63
08/29/2017,15891.6,813.6,573.6,69.6,16465.2,0,16465.2,17.15625,18.65
08/30/2017,14492.4,744,592.8,93.6,15085.2,0,15085.2,15.421875,16.43
08/31/2017,15644.4,772.8,526.8,57.6,16171.2,0,16171.2,17.4375,17.02
09/01/2017,15348,801.6,618,72,15966,0,15966,16.734375,20.32
09/02/2017,12960,669.6,664.8,76.8,13624.8,0,13624.8,13.9375,14.15
09/03/2017,14216.4,684,624,69.6,14840.4,0,14840.4,15.703125,17.5
09/04/2017,15390,796.8,560.4,103.2,15950.4,0,15950.4,17.28125,18.7
09/05/2017,15958.8,758.4,559.2,55.2,16518,0,16518,17.40625,19.88
09/06/2017,15440.4,763.2,675.6,86.4,16116,0,16116,16.5,17.9
09/07/2017,14678.4,782.4,609.6,55.2,15288,0,15288,15.796875,18.45
09/08/2017,16364.4,760.8,610.8,72,16975.2,0,16975.2,17.953125,19
09/09/2017,16234.8,787.2,621.6,62.4,16856.4,0,16856.4,17.078125,20.16
09/10/2017,14073.6,758.4,578.4,69.6,14652,0,14652,15.359375,15.35
09/11/2017,16520.4,760.8,668.4,84,17188.8,0,17188.8,17.84375,21.29
09/12/2017,14833.2,768,632.4,76.8,15465.6,0,15465.6,16.125,17.79
09/13/2017,15051.6,770.4,709.2,98.4,15760.8,0,15760.8,16.078125,19.04
09/14/2017,14563.2,806.4,661.2,122.4,15224.4,0,15224.4,15.6875,17.48
09/15/2017,14600.4,674.4,620.4,74.4,15220.8,0,15220.8,16.21875,17.93
09/16/2017,14902.8,650.4,560.4,55.2,15463.2,0,15463.2,16.796875,17.63
09/17/2017,16754.4,772.8,525.6,110.4,17280,0,17280,18.171875,18.9
09/18/2017,14677.2,760.8,620.4,117.6,15297.6,0,15297.6,16.40625,16.78
09/19/2017,14833.2,669.6,598.8,79.2,15432,0,15432,15.875,15.96
09/20/2017,15972,729.6,600,60,16572,0,16572,17.4375,17.78
09/21/2017,14884.8,744,572.4,55.2,15457.2,0,15457.2,15.921875,18.46
09/22/2017,16932,753.6,604.8,74.4,17536.8,0,17536.8,18.625,20.6
09/23/2017,16588.8,816,562.8,60,17151.6,0,17151.6,17.5625,19.84
09/24/2017,15063.6,727.2,598.8,79.2,15662.4,0,15662.4,16.28125,18.1
09/25/2017,16602,813.6,576,81.6,17178,0,17178,18.6875,18.77
09/26/2017,14810.4,775.2,612,91.2,15422.4,0,15422.4,15.65625,18.72
09/27/2017,17109.6,758.4,620.4,81.6,17730,0,17730,19.359375,21.49
09/28/2017,16932,748.8,690,120,17622,0,17622,18.203125,20.99
09/29/2017,16134,760.8,646.8,74.4,16780.8,0,16780.8,17.1875,18.91
09/30/2017,14546.4,758.4,588,55.2,15134.4,0,15134.4,15.890625,17.57
10/01/2017,15951.6,734.4,640.8,76.8,16592.4,0,16592.4,16.8125,19.88
10/02/2017,16250.4,746.4,614.4,67.2,16864.8,0,16864.8,18,19.84
10/03/2017,15336,736.8,595.2,96,15931.2,0,15931.2,16.34375,19.13
10/04/2017,16611.6,748.8,577.2,100.8,17188.8,0,17188.8,17.984375,20.63
10/05/2017,13320,736.8,508.8,55.2,13828.8,0,13828.8,13.9375,15.31
10/06/2017,16394.4,736.8,542.4,62.4,16936.8,0,16936.8,17.53125,21.08
10/07/2017,14023.2,724.8,495.6,86.4,14518.8,0,14518.8,14.921875,16.22
10/08/2017,13615.2,710.4,510,64.8,14125.2,0,14125.2,14.15625,16.4
10/09/2017,14823.6,696,579.6,86.4,15403.2,0,15403.2,15.5625,18.46
10/10/2017,15328.8,756,538.8,74.4,15867.6,0,15867.6,16.046875,18.88
10/11/2017,14167.2,732,544.8,79.2,14712,0,14712,15.1875,16.33
10/12/2017,15246,746.4,642,72,15888,0,15888,15.921875,18.37
10/13/2017,14613.6,784.8,705.6,115.2,15319.2,0,15319.2,15.4375,16.94
10/14/2017,14318.4,784.8,604.8,72,14923.2,0,14923.2,15.140625,17.6
10/15/2017,14610,756,628.8,62.4,15238.8,0,15238.8,15.640625,17.95
10/16/2017,13908,717.6,774,122.4,14682,0,14682,14.53125,16.26
10/17/2017,15259.2,736.8,663.6,84,15922.8,0,15922.8,16.390625,18.34
10/18/2017,13896,720,604.8,50.4,14500.8,0,14500.8,14.484375,15.92
10/19/2017,14427.6,710.4,715.2,52.8,15142.8,0,15142.8,15.703125,17.34
10/20/2017,15463.2,729.6,756,55.2,16219.2,0,16219.2,16.140625,19.98
10/21/2017,12822,688.8,698.4,52.8,13520.4,0,13520.4,13.828125,14.18
10/22/2017,14896.8,676.8,704.4,52.8,15601.2,0,15601.2,15.28125,18.04
10/23/2017,14884.8,684,723.6,55.2,15608.4,0,15608.4,15.65625,17.77
10/24/2017,12800.4,600,769.2,55.2,13569.6,0,13569.6,13.3125,14.42
10/25/2017,14853.6,722.4,742.8,55.2,15596.4,0,15596.4,15.625,17
10/26/2017,15182.4,748.8,756,55.2,15938.4,0,15938.4,15.15625,17.88
10/27/2017,12548.4,686.4,751.2,55.2,13299.6,0,13299.6,12.625,13.86
10/28/2017,15434.4,756,746.4,52.8,16180.8,0,16180.8,15.25,16.86
10/29/2017,12387.6,736.8,771.6,55.2,13159.2,0,13159.2,12.109375,14.03
10/30/2017,16814.4,808.8,762,55.2,17576.4,0,17576.4,16.921875,19.56
10/31/2017,12410.4,717.6,750,60,13160.4,0,13160.4,12.109375,13.32
11/01/2017,14887.2,720,745.2,50.4,15632.4,0,15632.4,14.8125,17.13
11/02/2017,13864.8,772.8,1024.8,74.4,14889.6,0,14889.6,15,15.56
11/03/2017,13942.8,700.8,1069.2,67.2,15012,0,15012,15.359375,17.52
11/04/2017,12762,657.6,1036.8,67.2,13798.8,0,13798.8,13.734375,15.11
11/05/2017,12214.8,590.4,987.6,64.8,13202.4,0,13202.4,13.8125,15.58
11/06/2017,14199.6,645.6,1039.2,67.2,15238.8,0,15238.8,14.234375,16.34
11/07/2017,14180.4,643.2,988.8,69.6,15169.2,0,15169.2,14.34375,15.32
11/08/2017,14838,727.2,1017.6,67.2,15855.6,0,15855.6,15.578125,17.9
11/09/2017,13444.8,720,1077.6,74.4,14522.4,0,14522.4,13.46875,14.75
11/10/2017,13936.8,710.4,1174.8,72,15111.6,0,15111.6,14.265625,14.65
11/11/2017,14388,734.4,1270.8,76.8,15658.8,0,15658.8,14.390625,15.91
11/12/2017,13946.4,717.6,1263.6,76.8,15210,0,15210,13.625,15.76
11/13/2017,15375.6,768,1209.6,79.2,16585.2,0,16585.2,15.5625,18.51
11/14/2017,13984.8,669.6,924,76.8,14908.8,0,14908.8,13.625,13.71
11/15/2017,13504.8,638.4,654,52.8,14158.8,0,14158.8,13.296875,14.73
11/16/2017,13368,744,694.8,52.8,14062.8,0,14062.8,13.390625,14.66
11/17/2017,13578,621.6,681.6,52.8,14259.6,0,14259.6,13.515625,14.75
11/18/2017,14344.8,703.2,656.4,52.8,15001.2,0,15001.2,14,16.8
11/19/2017,12614.4,614.4,675.6,52.8,13290,0,13290,12.09375,13.13
11/20/2017,13819.2,640.8,714,50.4,14533.2,0,14533.2,13.46875,15.21
11/21/2017,12800.4,616.8,691.2,52.8,13491.6,0,13491.6,12.34375,13
11/22/2017,12909.6,736.8,741.6,55.2,13651.2,0,13651.2,12.40625,14.66
11/23/2017,12219.6,607.2,744,55.2,12963.6,0,12963.6,12.3125,13.25
11/24/2017,12523.2,710.4,840,57.6,13363.2,0,13363.2,12.09375,13.3
11/25/2017,11356.8,547.2,801.6,57.6,12158.4,0,12158.4,11.421875,13.14
11/26/2017,13849.2,664.8,836.4,57.6,14685.6,0,14685.6,13.734375,16.02
11/27/2017,13792.8,674.4,832.8,60,14625.6,0,14625.6,13.484375,15.57
11/28/2017,12500.4,732,814.8,57.6,13315.2,0,13315.2,12.640625,13.4
11/29/2017,15043.2,705.6,738,60,15781.2,0,15781.2,16.203125,18.79
11/30/2017,14581.2,688.8,763.2,60,15344.4,0,15344.4,14.203125,15.65
12/01/2017,13876.8,633.6,680.4,52.8,14557.2,0,14557.2,13.65625,14.72
12/02/2017,14630.4,746.4,697.2,52.8,15327.6,0,15327.6,15.140625,16.1
12/03/2017,14122.8,712.8,800.4,55.2,14923.2,0,14923.2,13.796875,15.68
12/04/2017,13434,784.8,770.4,60,14204.4,0,14204.4,13.734375,14.67
12/05/2017,13262.4,645.6,577.2,48,13839.6,0,13839.6,13.53125,14.73
12/06/2017,14430,758.4,607.2,48,15037.2,0,15037.2,15.546875,17.91
12/07/2017,13453.2,667.2,802.8,36,14256,0,14256,14.109375,14.69
12/08/2017,13964.4,645.6,848.4,60,14812.8,0,14812.8,13.359375,14.67
12/09/2017,14943.6,739.2,842.4,60,15786,0,15786,15.3125,16.95
12/10/2017,12885.6,612,838.8,60,13724.4,0,13724.4,12.421875,14.63
12/11/2017,14949.6,655.2,862.8,60,15812.4,0,15812.4,14.546875,14.65
12/12/2017,14689.2,705.6,1047.6,74.4,15736.8,0,15736.8,14.703125,17.34
12/13/2017,14520,674.4,1314,79.2,15834,0,15834,13.859375,14.51
12/14/2017,14366.4,727.2,1316.4,81.6,15682.8,0,15682.8,13.84375,15.66
12/15/2017,14994,698.4,1327.2,69.6,16321.2,0,16321.2,14.25,14.83
12/16/2017,14265.6,729.6,1312.8,76.8,15578.4,0,15578.4,13.859375,16
12/17/2017,13834.8,650.4,1201.2,52.8,15036,0,15036,13.03125,14.09
12/18/2017,13377.6,590.4,1071.6,62.4,14449.2,0,14449.2,12.859375,13.67
12/19/2017,13356,592.8,945.6,64.8,14301.6,0,14301.6,12.53125,14.8
12/20/2017,13382.4,655.2,979.2,64.8,14361.6,0,14361.6,12.40625,14.77
12/21/2017,12272.4,602.4,912,43.2,13184.4,0,13184.4,11.25,11.63
12/22/2017,13341.6,571.2,835.2,60,14176.8,0,14176.8,12.65625,13.63
12/23/2017,13383.6,626.4,903.6,60,14287.2,0,14287.2,11.765625,13.62
12/24/2017,11283.6,578.4,806.4,36,12090,0,12090,9.765625,10.3
12/25/2017,13255.2,621.6,837.6,60,14092.8,0,14092.8,11.59375,13.63
12/26/2017,11168.4,609.6,846,67.2,12014.4,0,12014.4,9.390625,9.51
12/27/2017,13257.6,590.4,1114.8,69.6,14372.4,0,14372.4,12.109375,13.4
12/28/2017,14600.4,823.2,1136.4,64.8,15736.8,0,15736.8,13.765625,15.08
12/29/2017,13706.4,655.2,1213.2,60,14919.6,0,14919.6,12.25,13.39
12/30/2017,13966.8,657.6,1258.8,79.2,15225.6,0,15225.6,12.875,13.38
12/31/2017,12608.4,612,1333.2,79.2,13941.6,0,13941.6,10.796875,13.41
01/01/2018,13953.6,633.6,1399.2,84,15352.8,0,15352.8,12.953125,13.45
01/02/2018,13861.2,652.8,1434,84,15295.2,0,15295.2,13.03125,13.37
01/03/2018,15435.6,744,1436.4,84,16872,0,16872,15.765625,17.74
01/04/2018,13983.6,760.8,1394.4,60,15378,0,15378,13.25,13.75
01/05/2018,14559.6,710.4,1454.4,84,16014,0,16014,14.171875,16.91
01/06/2018,14148,691.2,1410,81.6,15558,0,15558,14.53125,15.29
01/07/2018,14323.2,724.8,1382.4,74.4,15705.6,0,15705.6,14.078125,16.03
01/08/2018,16698,784.8,1239.6,79.2,17937.6,0,17937.6,16.03125,17.27
01/09/2018,17424,796.8,1100.4,69.6,18524.4,0,18524.4,17.109375,19.25
01/10/2018,14204.4,756,1016.4,43.2,15220.8,0,15220.8,13.671875,14.34
01/11/2018,15030,722.4,1080,67.2,16110,0,16110,15.5,17.75
01/12/2018,14060.4,652.8,1026,67.2,15086.4,0,15086.4,14.625,15.28
01/13/2018,14778,703.2,1084.8,69.6,15862.8,0,15862.8,14.703125,17.5
01/14/2018,14398.8,715.2,1172.4,79.2,15571.2,0,15571.2,14.859375,16.33
01/15/2018,14949.6,729.6,1315.2,79.2,16264.8,0,16264.8,14.53125,15.65
01/16/2018,16239.6,780,1328.4,74.4,17568,0,17568,15.65625,17.58
01/17/2018,15126,787.2,1359.6,79.2,16485.6,0,16485.6,14.09375,15.39
01/18/2018,15681.6,722.4,1347.6,76.8,17029.2,0,17029.2,16.03125,17.91
01/19/2018,13880.4,657.6,1240.8,79.2,15121.2,0,15121.2,13.765625,14.41
01/20/2018,14791.2,724.8,1116,69.6,15907.2,0,15907.2,15.15625,17.35
01/21/2018,13261.2,578.4,1069.2,45.6,14330.4,0,14330.4,13.09375,13.71
01/22/2018,16851.6,772.8,1112.4,69.6,17964,0,17964,16.234375,18.85
01/23/2018,15160.8,688.8,1089.6,69.6,16250.4,0,16250.4,14,15.34
01/24/2018,15457.2,753.6,1068,48,16525.2,0,16525.2,15.046875,16.05
01/25/2018,14940,684,1117.2,69.6,16057.2,0,16057.2,13.8125,15.34
01/26/2018,14409.6,746.4,1069.2,69.6,15478.8,0,15478.8,14.421875,16.46
01/27/2018,13197.6,578.4,1083.6,69.6,14281.2,0,14281.2,13.171875,13.74
01/28/2018,14032.8,705.6,1102.8,69.6,15135.6,0,15135.6,14.3125,16.83
01/29/2018,16155.6,782.4,1072.8,69.6,17228.4,0,17228.4,15.734375,17.91
01/30/2018,14025.6,616.8,1082.4,69.6,15108,0,15108,12.734375,13.8
01/31/2018,13818,648,1087.2,69.6,14905.2,0,14905.2,13.796875,16.23
02/01/2018,13917.6,667.2,1078.8,64.8,14996.4,0,14996.4,14.40625,15.05
02/02/2018,14200.8,645.6,1062,45.6,15262.8,0,15262.8,14.5,15.9
02/03/2018,13509.6,612,1065.6,69.6,14575.2,0,14575.2,13.1875,14.17
02/04/2018,13293.6,609.6,1095.6,69.6,14389.2,0,14389.2,12.65625,14.97
02/05/2018,15081.6,696,1081.2,60,16162.8,0,16162.8,15.828125,17.84
02/06/2018,14551.2,693.6,1141.2,69.6,15692.4,0,15692.4,13.15625,14.47
02/07/2018,14184,657.6,1072.8,69.6,15256.8,0,15256.8,13.078125,13.86
02/08/2018,15777.6,727.2,1185.6,79.2,16963.2,0,16963.2,14.875,16.86
02/09/2018,13873.2,686.4,1094.4,69.6,14967.6,0,14967.6,14,16.07
02/10/2018,13239.6,636,1048.8,45.6,14288.4,0,14288.4,13,13.95
02/11/2018,12890.4,583.2,1064.4,69.6,13954.8,0,13954.8,12.453125,14.01
02/12/2018,14970,676.8,1092,69.6,16062,0,16062,14.84375,17.39
02/13/2018,14630.4,669.6,1066.8,67.2,15697.2,0,15697.2,13.625,15.8
02/14/2018,13706.4,633.6,1075.2,69.6,14781.6,0,14781.6,12.875,14.17
02/15/2018,13722,636,1064.4,67.2,14786.4,0,14786.4,14.375,16.35
02/16/2018,13224,657.6,1057.2,55.2,14281.2,0,14281.2,12.53125,14.29
02/17/2018,14127.6,708,1076.4,69.6,15204,0,15204,13.96875,15.77
02/18/2018,13588.8,624,1066.8,69.6,14655.6,0,14655.6,12.0625,13.98
02/19/2018,14074.8,652.8,1060.8,69.6,15135.6,0,15135.6,14.3125,16.38
02/20/2018,14052,645.6,934.8,45.6,14986.8,0,14986.8,13.390625,15.36
02/21/2018,13510.8,633.6,860.4,40.8,14371.2,0,14371.2,12.984375,13.76
02/22/2018,13046.4,628.8,820.8,60,13867.2,0,13867.2,12.34375,13.65
02/23/2018,14118,674.4,837.6,57.6,14955.6,0,14955.6,14.453125,17.86
02/24/2018,13386,616.8,816,60,14202,0,14202,12.734375,14.04
02/25/2018,13731.6,638.4,792,36,14523.6,0,14523.6,13.1875,14.3
02/26/2018,13636.8,626.4,790.8,50.4,14427.6,0,14427.6,13.0625,14.32
02/27/2018,13398,643.2,800.4,57.6,14198.4,0,14198.4,12.796875,14.53
02/28/2018,14766,732,829.2,60,15595.2,0,15595.2,14.171875,16.77
03/01/2018,14193.6,626.4,751.2,33.6,14944.8,0,14944.8,13.75,15.41
03/02/2018,12302.4,619.2,643.2,48,12945.6,0,12945.6,11.859375,11.42
03/03/2018,13698,643.2,702,52.8,14400,0,14400,13.515625,15.1
03/04/2018,14328,684,724.8,52.8,15052.8,0,15052.8,13.640625,16.27
03/05/2018,13908,628.8,620.4,31.2,14528.4,0,14528.4,13.578125,14.2
03/06/2018,13045.2,628.8,657.6,43.2,13702.8,0,13702.8,12.828125,14.73
03/07/2018,14138.4,662.4,722.4,55.2,14860.8,0,14860.8,13.375,15.22
03/08/2018,14161.2,736.8,700.8,52.8,14862,0,14862,13.53125,15.29
03/09/2018,13825.2,633.6,692.4,40.8,14517.6,0,14517.6,12.671875,15.07
03/10/2018,12067.2,614.4,678,31.2,12745.2,0,12745.2,11.453125,11.58
03/11/2018,13407.6,604.8,694.8,55.2,14102.4,0,14102.4,11.75,13.86
03/12/2018,10789.2,571.2,784.8,60,11574,0,11574,9.625,9.88
03/13/2018,13166.4,676.8,848.4,62.4,14014.8,0,14014.8,11.984375,14.42
03/14/2018,13495.2,607.2,919.2,43.2,14414.4,0,14414.4,12.34375,14.48
03/15/2018,11670,592.8,928.8,62.4,12598.8,0,12598.8,10.765625,10.97
03/16/2018,12739.2,616.8,934.8,62.4,13674,0,13674,12.125,13.63
03/17/2018,13348.8,643.2,985.2,64.8,14334,0,14334,12.296875,15.16
03/18/2018,11976,700.8,922.8,40.8,12898.8,0,12898.8,10.875,11.17
03/19/2018,15264,708,798,55.2,16062,0,16062,14.828125,16.99
03/20/2018,14539.2,662.4,686.4,31.2,15225.6,0,15225.6,13.65625,15.28
03/21/2018,10826.4,684,594,33.6,11420.4,0,11420.4,11.96875,12.82
03/22/2018,13347.6,631.2,806.4,57.6,14154,0,14154,12.59375,14.18
03/23/2018,13532.4,588,801.6,36,14334,0,14334,13.21875,13.89
03/24/2018,13911.6,640.8,844.8,60,14756.4,0,14756.4,13.265625,14.73
03/25/2018,13512,652.8,812.4,36,14324.4,0,14324.4,12.640625,14.69
03/26/2018,14260.8,655.2,842.4,60,15103.2,0,15103.2,13.6875,14.81
03/27/2018,13686,640.8,816,57.6,14502,0,14502,12.96875,14.87
03/28/2018,14271.6,736.8,730.8,52.8,15002.4,0,15002.4,13.828125,15.01
03/29/2018,14768.4,751.2,692.4,31.2,15460.8,0,15460.8,13.625,14.84
03/30/2018,13683.6,650.4,696,55.2,14379.6,0,14379.6,12.640625,14.34
03/31/2018,13449.6,624,764.4,55.2,14214,0,14214,12.4375,14.97
04/01/2018,11492.4,583.2,679.2,31.2,12171.6,0,12171.6,10.8125,11.15
04/02/2018,13862.4,619.2,700.8,52.8,14563.2,0,14563.2,13.296875,15.17
04/03/2018,13612.8,602.4,694.8,48,14307.6,0,14307.6,12.8125,15.2
04/04/2018,14112,722.4,712.8,55.2,14824.8,0,14824.8,13.75,15.23
